d3mIndex,image,bounding_box
200,2017-06-26__17-52-08-419_plot_1609.jpg,"967,2594,967,2659,1032,2659,1032,2594"
200,2017-06-26__17-52-08-419_plot_1609.jpg,"835,2062,835,2144,917,2144,917,2062"
200,2017-06-26__17-52-08-419_plot_1609.jpg,"948,1397,948,1479,1030,1479,1030,1397"
200,2017-06-26__17-52-08-419_plot_1609.jpg,"1209,828,1209,883,1264,883,1264,828"
200,2017-06-26__17-52-08-419_plot_1609.jpg,"1256,68,1256,150,1338,150,1338,68"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"624,378,624,521,767,521,767,378"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"798,978,798,1235,1055,1235,1055,978"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"1398,1986,1398,2207,1619,2207,1619,1986"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"2010,1674,2010,1841,2177,1841,2177,1674"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"1926,390,1926,749,2285,749,2285,390"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"1758,714,1758,1109,2153,1109,2153,714"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"2076,1938,2076,2291,2429,2291,2429,1938"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"2190,414,2190,689,2465,689,2465,414"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"2298,2052,2298,2219,2465,2219,2465,2052"
201,2017-06-27__11-16-02-703_plot_1203.jpg,"2268,762,2268,959,2465,959,2465,762"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"1026,366,1026,593,1253,593,1253,366"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"1884,360,1884,767,2291,767,2291,360"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"2286,252,2286,431,2465,431,2465,252"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"1752,648,1752,917,2021,917,2021,648"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"1920,792,1920,1139,2267,1139,2267,792"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"1446,2178,1446,2519,1787,2519,1787,2178"
202,2017-06-27__11-16-03-723_plot_1203.jpg,"1872,2958,1872,3233,2147,3233,2147,2958"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"1134,198,1134,383,1319,383,1319,198"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"852,876,852,1085,1061,1085,1061,876"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"1074,726,1074,1097,1445,1097,1445,726"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"1542,828,1542,1175,1889,1175,1889,828"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"2058,990,2058,1313,2381,1313,2381,990"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"1740,1566,1740,1895,2069,1895,2069,1566"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"2244,1488,2244,1709,2465,1709,2465,1488"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"1356,2766,1356,3065,1655,3065,1655,2766"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"2058,2688,2058,3095,2465,3095,2465,2688"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"2178,3030,2178,3317,2465,3317,2465,3030"
203,2017-06-27__11-16-04-693_plot_1203.jpg,"2052,3126,2052,3383,2309,3383,2309,3126"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1044,504,1044,839,1379,839,1379,504"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"54,960,54,1355,449,1355,449,960"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1026,1104,1026,1301,1223,1301,1223,1104"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1920,1506,1920,1841,2255,1841,2255,1506"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1752,1974,1752,2261,2039,2261,2039,1974"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1572,2094,1572,2387,1865,2387,1865,2094"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1278,2292,1278,2477,1463,2477,1463,2292"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"2388,258,2388,335,2465,335,2465,258"
204,2017-06-27__11-16-05-693_plot_1203.jpg,"1842,2886,1842,2987,1943,2987,1943,2886"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"1242,444,1242,629,1427,629,1427,444"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"90,330,90,821,581,821,581,330"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"288,594,288,905,599,905,599,594"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"18,876,18,1121,263,1121,263,876"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"306,912,306,1193,587,1193,587,912"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"2148,708,2148,1019,2459,1019,2459,708"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"1584,1272,1584,1697,2009,1697,2009,1272"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"2274,1350,2274,1535,2459,1535,2459,1350"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"6,1650,6,1727,83,1727,83,1650"
205,2017-06-27__11-56-34-138_plot_1204.jpg,"0,2172,0,2267,95,2267,95,2172"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"2160,18,2160,251,2393,251,2393,18"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"0,210,0,467,257,467,257,210"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"150,324,150,515,341,515,341,324"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"336,324,336,509,521,509,521,324"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"6,534,6,689,161,689,161,534"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"258,600,258,743,401,743,401,600"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"1986,882,1986,1217,2321,1217,2321,882"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"1986,1074,1986,1235,2147,1235,2147,1074"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"522,1182,522,1451,791,1451,791,1182"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"564,1266,564,1703,1001,1703,1001,1266"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"138,1596,138,1727,269,1727,269,1596"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"240,1830,240,2045,455,2045,455,1830"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"6,1788,6,2021,239,2021,239,1788"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"1890,2424,1890,2993,2459,2993,2459,2424"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"258,2874,258,3029,413,3029,413,2874"
206,2017-06-27__11-56-35-138_plot_1204.jpg,"780,2958,780,3557,1379,3557,1379,2958"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"6,0,6,197,203,197,203,0"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"210,12,210,209,407,209,407,12"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"12,378,12,587,221,587,221,378"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"1158,306,1158,599,1451,599,1451,306"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"1866,654,1866,1145,2357,1145,2357,654"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"2100,744,2100,1109,2465,1109,2465,744"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"504,1320,504,1595,779,1595,779,1320"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"456,1578,456,1967,845,1967,845,1578"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"1002,1686,1002,1997,1313,1997,1313,1686"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"2256,1446,2256,1649,2459,1649,2459,1446"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"1734,1884,1734,2231,2081,2231,2081,1884"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"426,2016,426,2363,773,2363,773,2016"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"1158,2154,1158,2525,1529,2525,1529,2154"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"852,2520,852,2963,1295,2963,1295,2520"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"330,2868,330,3107,569,3107,569,2868"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"6,3060,6,3197,143,3197,143,3060"
207,2017-06-27__11-56-36-148_plot_1204.jpg,"474,3150,474,3359,683,3359,683,3150"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"324,282,324,629,671,629,671,282"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"1860,798,1860,1271,2333,1271,2333,798"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"54,1200,54,1499,353,1499,353,1200"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"330,1638,330,2021,713,2021,713,1638"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"156,1944,156,2189,401,2189,401,1944"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"72,2562,72,2819,329,2819,329,2562"
208,2017-06-27__11-56-37-168_plot_1204.jpg,"594,2964,594,3233,863,3233,863,2964"
209,2017-06-27__11-58-15-459_plot_1616.jpg,"6,360,6,653,299,653,299,360"
209,2017-06-27__11-58-15-459_plot_1616.jpg,"480,498,480,827,809,827,809,498"
209,2017-06-27__11-58-15-459_plot_1616.jpg,"0,1368,0,1505,137,1505,137,1368"
209,2017-06-27__11-58-15-459_plot_1616.jpg,"450,1812,450,2075,713,2075,713,1812"
209,2017-06-27__11-58-15-459_plot_1616.jpg,"6,2412,6,2591,185,2591,185,2412"
210,2017-06-27__11-58-18-419_plot_1616.jpg,"2040,534,2040,935,2441,935,2441,534"
210,2017-06-27__11-58-18-419_plot_1616.jpg,"6,1254,6,1571,323,1571,323,1254"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"2028,744,2028,1067,2351,1067,2351,744"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"6,174,6,593,425,593,425,174"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"6,816,6,929,119,929,119,816"
211,2017-06-27__12-24-42-781_plot_1616.jpg,"210,2778,210,3173,605,3173,605,2778"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"282,6,282,395,671,395,671,6"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"894,288,894,623,1229,623,1229,288"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"0,810,0,1073,263,1073,263,810"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"6,1230,6,1415,191,1415,191,1230"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"702,1194,702,1505,1013,1505,1013,1194"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"138,1332,138,1721,527,1721,527,1332"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"0,2310,0,2405,95,2405,95,2310"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"294,2034,294,2273,533,2273,533,2034"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"6,2010,6,2111,107,2111,107,2010"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"528,2412,528,2747,863,2747,863,2412"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"456,2562,456,2837,731,2837,731,2562"
212,2017-06-27__12-24-45-721_plot_1616.jpg,"12,2700,12,2891,203,2891,203,2700"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1440,12,1440,161,1589,161,1589,12"
213,2017-06-27__12-28-33-007_plot_370.jpg,"912,654,912,821,1079,821,1079,654"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1086,1122,1086,1283,1247,1283,1247,1122"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1716,1056,1716,1265,1925,1265,1925,1056"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1770,1908,1770,2063,1925,2063,1925,1908"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1578,2730,1578,2879,1727,2879,1727,2730"
213,2017-06-27__12-28-33-007_plot_370.jpg,"1056,2538,1056,2675,1193,2675,1193,2538"
213,2017-06-27__12-28-33-007_plot_370.jpg,"2370,2808,2370,2903,2465,2903,2465,2808"
214,2017-06-27__12-28-33-957_plot_370.jpg,"912,390,912,575,1097,575,1097,390"
214,2017-06-27__12-28-33-957_plot_370.jpg,"324,768,324,881,437,881,437,768"
214,2017-06-27__12-28-33-957_plot_370.jpg,"1482,600,1482,773,1655,773,1655,600"
214,2017-06-27__12-28-33-957_plot_370.jpg,"2268,648,2268,839,2459,839,2459,648"
214,2017-06-27__12-28-33-957_plot_370.jpg,"1134,1566,1134,1727,1295,1727,1295,1566"
214,2017-06-27__12-28-33-957_plot_370.jpg,"2052,1680,2052,1901,2273,1901,2273,1680"
214,2017-06-27__12-28-33-957_plot_370.jpg,"1416,2232,1416,2417,1601,2417,1601,2232"
214,2017-06-27__12-28-33-957_plot_370.jpg,"1530,2496,1530,2711,1745,2711,1745,2496"
214,2017-06-27__12-28-33-957_plot_370.jpg,"1542,3060,1542,3257,1739,3257,1739,3060"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1536,414,1536,593,1715,593,1715,414"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1020,834,1020,989,1175,989,1175,834"
215,2017-06-27__12-28-35-007_plot_370.jpg,"654,870,654,965,749,965,749,870"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1854,786,1854,1031,2099,1031,2099,786"
215,2017-06-27__12-28-35-007_plot_370.jpg,"720,1644,720,1895,971,1895,971,1644"
215,2017-06-27__12-28-35-007_plot_370.jpg,"954,2112,954,2291,1133,2291,1133,2112"
215,2017-06-27__12-28-35-007_plot_370.jpg,"2172,2076,2172,2303,2399,2303,2399,2076"
215,2017-06-27__12-28-35-007_plot_370.jpg,"966,2928,966,3035,1073,3035,1073,2928"
215,2017-06-27__12-28-35-007_plot_370.jpg,"1080,3072,1080,3203,1211,3203,1211,3072"
216,2017-06-27__12-30-24-561_plot_338.jpg,"1254,240,1254,365,1379,365,1379,240"
216,2017-06-27__12-30-24-561_plot_338.jpg,"906,498,906,683,1091,683,1091,498"
216,2017-06-27__12-30-24-561_plot_338.jpg,"948,840,948,1007,1115,1007,1115,840"
216,2017-06-27__12-30-24-561_plot_338.jpg,"1122,1158,1122,1301,1265,1301,1265,1158"
216,2017-06-27__12-30-24-561_plot_338.jpg,"942,1398,942,1535,1079,1535,1079,1398"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1038,162,1038,281,1157,281,1157,162"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1308,210,1308,383,1481,383,1481,210"
217,2017-06-27__12-30-25-561_plot_338.jpg,"984,384,984,467,1067,467,1067,384"
217,2017-06-27__12-30-25-561_plot_338.jpg,"936,870,936,1007,1073,1007,1073,870"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1008,1620,1008,1721,1109,1721,1109,1620"
217,2017-06-27__12-30-25-561_plot_338.jpg,"936,1836,936,1979,1079,1979,1079,1836"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1170,1806,1170,1937,1301,1937,1301,1806"
217,2017-06-27__12-30-25-561_plot_338.jpg,"1236,2220,1236,2363,1379,2363,1379,2220"
217,2017-06-27__12-30-25-561_plot_338.jpg,"900,2442,900,2609,1067,2609,1067,2442"
217,2017-06-27__12-30-25-561_plot_338.jpg,"966,2766,966,2867,1067,2867,1067,2766"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1164,222,1164,353,1295,353,1295,222"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1062,420,1062,539,1181,539,1181,420"
218,2017-06-27__12-30-26-611_plot_338.jpg,"936,762,936,953,1127,953,1127,762"
218,2017-06-27__12-30-26-611_plot_338.jpg,"960,1050,960,1175,1085,1175,1085,1050"
218,2017-06-27__12-30-26-611_plot_338.jpg,"924,1152,924,1319,1091,1319,1091,1152"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1002,1380,1002,1499,1121,1499,1121,1380"
218,2017-06-27__12-30-26-611_plot_338.jpg,"984,1764,984,1871,1091,1871,1091,1764"
218,2017-06-27__12-30-26-611_plot_338.jpg,"900,2022,900,2135,1013,2135,1013,2022"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1218,1974,1218,2099,1343,2099,1343,1974"
218,2017-06-27__12-30-26-611_plot_338.jpg,"1122,2364,1122,2489,1247,2489,1247,2364"
218,2017-06-27__12-30-26-611_plot_338.jpg,"906,2508,906,2621,1019,2621,1019,2508"
219,2017-06-27__12-30-27-591_plot_338.jpg,"972,840,972,971,1103,971,1103,840"
219,2017-06-27__12-30-27-591_plot_338.jpg,"1062,840,1062,941,1163,941,1163,840"
219,2017-06-27__12-30-27-591_plot_338.jpg,"1254,918,1254,1013,1349,1013,1349,918"
219,2017-06-27__12-30-27-591_plot_338.jpg,"990,1056,990,1121,1055,1121,1055,1056"
219,2017-06-27__12-30-27-591_plot_338.jpg,"780,1398,780,1535,917,1535,917,1398"
219,2017-06-27__12-30-27-591_plot_338.jpg,"1068,1458,1068,1595,1205,1595,1205,1458"
219,2017-06-27__12-30-27-591_plot_338.jpg,"1170,1998,1170,2135,1307,2135,1307,1998"
219,2017-06-27__12-30-27-591_plot_338.jpg,"960,2328,960,2453,1085,2453,1085,2328"
219,2017-06-27__12-30-27-591_plot_338.jpg,"1116,2622,1116,2693,1187,2693,1187,2622"
219,2017-06-27__12-30-27-591_plot_338.jpg,"972,2760,972,2885,1097,2885,1097,2760"
219,2017-06-27__12-30-27-591_plot_338.jpg,"1032,3066,1032,3191,1157,3191,1157,3066"
219,2017-06-27__12-30-27-591_plot_338.jpg,"0,1764,0,1835,71,1835,71,1764"
220,2017-06-27__12-30-50-541_plot_495.jpg,"930,60,930,245,1115,245,1115,60"
221,2017-06-27__12-30-51-591_plot_495.jpg,"1674,2442,1674,2765,1997,2765,1997,2442"
221,2017-06-27__12-30-51-591_plot_495.jpg,"948,3138,948,3341,1151,3341,1151,3138"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"1341,1200,1341,1458,1599,1458,1599,1200"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"998,1398,998,1587,1187,1587,1187,1398"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"1474,1668,1474,1905,1711,1905,1711,1668"
222,2017-06-27__13-27-44-826_plot_1630.jpg,"1311,-4,1311,149,1464,149,1464,-4"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1161,1234,1161,1399,1326,1399,1326,1234"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1715,1230,1715,1480,1965,1480,1965,1230"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1489,2104,1489,2285,1670,2285,1670,2104"
223,2017-06-27__13-27-45-846_plot_1630.jpg,"1355,3091,1355,3321,1585,3321,1585,3091"
224,2017-06-27__13-27-46-816_plot_1630.jpg,"1246,3087,1246,3244,1403,3244,1403,3087"
224,2017-06-27__13-27-46-816_plot_1630.jpg,"1849,3212,1849,3417,2054,3417,2054,3212"
225,2017-06-27__13-28-21-466_plot_1629.jpg,"902,307,902,460,1055,460,1055,307"
226,2017-06-27__13-28-24-436_plot_1629.jpg,"1825,2800,1825,2997,2022,2997,2022,2800"
226,2017-06-27__13-28-24-436_plot_1629.jpg,"1719,3006,1719,3248,1961,3248,1961,3006"
226,2017-06-27__13-28-24-436_plot_1629.jpg,"32,3083,32,3224,173,3224,173,3083"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1088,1489,1088,1727,1326,1727,1326,1489"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"49,1934,49,2164,279,2164,279,1934"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"372,2241,372,2422,553,2422,553,2241"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1024,2302,1024,2471,1193,2471,1193,2302"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1117,2933,1117,3155,1339,3155,1339,2933"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1566,2581,1566,2823,1808,2823,1808,2581"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1885,2703,1885,2904,2086,2904,2086,2703"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"1938,2128,1938,2289,2099,2289,2099,2128"
227,2017-06-27__13-28-26-426_plot_1572.jpg,"967,3115,967,3223,1075,3223,1075,3115"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"146,307,146,448,287,448,287,307"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1072,570,1072,727,1229,727,1229,570"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1651,728,1651,966,1889,966,1889,728"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1991,736,1991,921,2176,921,2176,736"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1181,1080,1181,1293,1394,1293,1394,1080"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1165,1465,1165,1610,1310,1610,1310,1465"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1635,1626,1635,1880,1889,1880,1889,1626"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1307,1744,1307,1905,1468,1905,1468,1744"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1388,1897,1388,2054,1545,2054,1545,1897"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1485,2023,1485,2212,1674,2212,1674,2023"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"1392,2779,1392,2944,1557,2944,1557,2779"
228,2017-06-27__13-28-27-416_plot_1572.jpg,"40,2496,40,2624,168,2624,168,2496"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1161,878,1161,1047,1330,1047,1330,878"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"121,651,121,771,241,771,241,651"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"0,558,0,614,56,614,56,558"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1100,2517,1100,2662,1245,2662,1245,2517"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1424,2561,1424,2742,1605,2742,1605,2561"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1614,2739,1614,2908,1783,2908,1783,2739"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1262,2711,1262,2884,1435,2884,1435,2711"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1088,2937,1088,3078,1229,3078,1229,2937"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"761,3018,761,3167,910,3167,910,3018"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"870,3160,870,3325,1035,3325,1035,3160"
229,2017-06-27__13-28-28-436_plot_1572.jpg,"1218,8,1218,266,1476,266,1476,8"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1113,570,1113,727,1270,727,1270,570"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1432,736,1432,917,1613,917,1613,736"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1622,801,1622,966,1787,966,1787,801"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1270,837,1270,994,1427,994,1427,837"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1048,1133,1048,1298,1213,1298,1213,1133"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"757,1137,757,1290,910,1290,910,1137"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"854,1323,854,1508,1039,1508,1039,1323"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"724,1630,724,1746,840,1746,840,1630"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"898,1808,898,1965,1055,1965,1055,1808"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1084,1825,1084,1986,1245,1986,1245,1825"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1246,1768,1246,1925,1403,1925,1403,1768"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1550,1578,1550,1727,1699,1727,1699,1578"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"1902,1485,1902,1670,2087,1670,2087,1485"
230,2017-06-27__13-28-29-426_plot_1572.jpg,"890,2205,890,2329,1014,2329,1014,2205"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1230,53,1230,222,1399,222,1399,53"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1400,134,1400,299,1565,299,1565,134"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1829,214,1829,448,2063,448,2063,214"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1732,1291,1732,1432,1873,1432,1873,1291"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1295,1064,1295,1176,1407,1176,1407,1064"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1121,991,1121,1164,1294,1164,1294,991"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1076,1052,1076,1172,1196,1172,1196,1052"
231,2017-06-27__13-31-05-197_plot_548.jpg,"975,1084,975,1245,1136,1245,1136,1084"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1509,1477,1509,1577,1609,1577,1609,1477"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1137,1529,1137,1674,1282,1674,1282,1529"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1218,1707,1218,1823,1334,1823,1334,1707"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1169,1893,1169,2042,1318,2042,1318,1893"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1100,2205,1100,2338,1233,2338,1233,2205"
231,2017-06-27__13-31-05-197_plot_548.jpg,"939,2181,939,2334,1092,2334,1092,2181"
231,2017-06-27__13-31-05-197_plot_548.jpg,"963,2500,963,2572,1035,2572,1035,2500"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1048,2670,1048,2811,1189,2811,1189,2670"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1210,2593,1210,2734,1351,2734,1351,2593"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1643,2674,1643,2778,1747,2778,1747,2674"
231,2017-06-27__13-31-05-197_plot_548.jpg,"1392,3115,1392,3268,1545,3268,1545,3115"
231,2017-06-27__13-31-05-197_plot_548.jpg,"902,3034,902,3203,1071,3203,1071,3034"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1149,4,1149,141,1286,141,1286,4"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1295,53,1295,198,1440,198,1440,53"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1327,243,1327,339,1423,339,1423,243"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1966,279,1966,412,2099,412,2099,279"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1335,364,1335,509,1480,509,1480,364"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1465,441,1465,521,1545,521,1545,441"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1238,554,1238,691,1375,691,1375,554"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1570,987,1570,1164,1747,1164,1747,987"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1703,2084,1703,2265,1884,2265,1884,2084"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1036,2063,1036,2196,1169,2196,1169,2063"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1574,2338,1574,2438,1674,2438,1674,2338"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1153,2294,1153,2443,1302,2443,1302,2294"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1242,2614,1242,2734,1362,2734,1362,2614"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1368,2634,1368,2771,1505,2771,1505,2634"
232,2017-06-27__13-31-06-237_plot_548.jpg,"979,2711,979,2819,1087,2819,1087,2711"
232,2017-06-27__13-31-06-237_plot_548.jpg,"1230,3107,1230,3199,1322,3199,1322,3107"
232,2017-06-27__13-31-06-237_plot_548.jpg,"461,3160,461,3260,561,3260,561,3160"
